User_ID,Timestamp,Event_Name,Device,Channel,User_Type
U1489,4/6/25 01:10,Requested Quote,Mobile,Organic,Returning
U1489,4/6/25 01:44,Completed Eligibility Check,Desktop,Referral,New
U1489,4/6/25 02:34,Viewed Premium Options,Tablet,Paid Ads,New
U1491,4/9/25 00:41,Visited Website,Desktop,Organic,Returning
U1491,4/9/25 00:54,Requested Quote,Desktop,Organic,New
U1492,4/8/25 00:59,Visited Website,Tablet,Referral,New
U1492,4/8/25 01:43,Requested Quote,Desktop,Organic,New
U1492,4/8/25 01:54,Completed Eligibility Check,Desktop,Organic,New
U1493,4/2/25 00:50,Visited Website,Mobile,Email Campaign,Returning
U1493,4/2/25 01:13,Requested Quote,Mobile,Paid Ads,New
U1493,4/2/25 02:11,Completed Eligibility Check,Mobile,Referral,New
U1493,4/2/25 02:32,Viewed Premium Options,Tablet,Paid Ads,New
U1493,4/2/25 02:55,Started Application,Mobile,Email Campaign,New
U1493,4/2/25 03:51,Uploaded Documents,Desktop,Referral,Returning
U1493,4/2/25 04:28,Purchased Policy,Desktop,Paid Ads,New
U1494,4/3/25 00:59,Visited Website,Desktop,Organic,New
U1494,4/3/25 01:33,Requested Quote,Desktop,Referral,New
U1494,4/3/25 01:45,Completed Eligibility Check,Desktop,Email Campaign,Returning
U1494,4/3/25 02:31,Viewed Premium Options,Tablet,Organic,Returning
U1494,4/3/25 02:53,Started Application,Desktop,Email Campaign,New
U1495,4/4/25 00:20,Visited Website,Tablet,Organic,New
U1496,4/10/25 00:49,Visited Website,Desktop,Paid Ads,Returning
U1496,4/10/25 01:16,Requested Quote,Tablet,Paid Ads,New
U1497,4/1/25 00:58,Visited Website,Tablet,Paid Ads,Returning
U1497,4/1/25 01:25,Requested Quote,Desktop,Email Campaign,New
U1498,4/9/25 00:45,Visited Website,Desktop,Referral,New
U1498,4/9/25 01:42,Requested Quote,Desktop,Paid Ads,Returning
U1498,4/9/25 02:41,Completed Eligibility Check,Desktop,Email Campaign,New
U1498,4/9/25 03:34,Viewed Premium Options,Mobile,Organic,New
U1498,4/9/25 03:47,Started Application,Mobile,Paid Ads,New
U1498,4/9/25 04:24,Uploaded Documents,Tablet,Organic,Returning
U1498,4/9/25 04:37,Purchased Policy,Tablet,Paid Ads,Returning
U1499,4/6/25 00:30,Visited Website,Mobile,Organic,New
U1499,4/6/25 00:49,Requested Quote,Tablet,Email Campaign,New
U1499,4/6/25 01:31,Completed Eligibility Check,Desktop,Paid Ads,New
U1500,4/5/25 00:22,Visited Website,Tablet,Email Campaign,New
U1500,4/5/25 00:38,Requested Quote,Tablet,Email Campaign,Returning
U1500,4/5/25 01:12,Completed Eligibility Check,Tablet,Organic,Returning
U1501,4/5/25 00:44,Visited Website,Mobile,Paid Ads,Returning
U1501,4/5/25 01:40,Requested Quote,Mobile,Referral,New
U1501,4/5/25 02:22,Completed Eligibility Check,Tablet,Referral,New
U1501,4/5/25 02:43,Viewed Premium Options,Desktop,Email Campaign,Returning
U1502,4/2/25 00:41,Visited Website,Tablet,Organic,New
U1502,4/2/25 00:57,Requested Quote,Mobile,Organic,New
U1502,4/2/25 01:53,Completed Eligibility Check,Desktop,Organic,Returning
U1503,4/9/25 00:07,Visited Website,Tablet,Paid Ads,New
U1503,4/9/25 00:32,Requested Quote,Mobile,Paid Ads,Returning
U1503,4/9/25 01:30,Completed Eligibility Check,Desktop,Organic,New
U1504,4/7/25 00:56,Visited Website,Tablet,Referral,New
U1504,4/7/25 01:23,Requested Quote,Mobile,Referral,New
U1504,4/7/25 02:06,Completed Eligibility Check,Desktop,Paid Ads,New
U1505,4/7/25 00:38,Visited Website,Tablet,Organic,New
U1506,4/2/25 00:39,Visited Website,Desktop,Referral,Returning
U1506,4/2/25 01:14,Requested Quote,Desktop,Referral,Returning
U1506,4/2/25 02:03,Completed Eligibility Check,Desktop,Paid Ads,New
U1506,4/2/25 02:59,Viewed Premium Options,Mobile,Paid Ads,New
U1506,4/2/25 03:18,Started Application,Tablet,Referral,Returning
U1506,4/2/25 03:44,Uploaded Documents,Desktop,Organic,Returning
U1506,4/2/25 03:50,Purchased Policy,Desktop,Referral,New
U1507,4/10/25 00:42,Visited Website,Desktop,Referral,Returning
U1507,4/10/25 01:22,Requested Quote,Mobile,Organic,Returning
U1507,4/10/25 02:12,Completed Eligibility Check,Desktop,Paid Ads,Returning
U1507,4/10/25 02:44,Viewed Premium Options,Mobile,Organic,New
U1507,4/10/25 03:36,Started Application,Mobile,Organic,Returning
U1508,4/1/25 00:12,Visited Website,Desktop,Organic,Returning
U1508,4/1/25 00:33,Requested Quote,Desktop,Organic,Returning
U1508,4/1/25 01:14,Completed Eligibility Check,Mobile,Paid Ads,Returning
U1508,4/1/25 01:35,Viewed Premium Options,Mobile,Referral,New
U1508,4/1/25 02:14,Started Application,Desktop,Email Campaign,Returning
U1508,4/1/25 02:57,Uploaded Documents,Mobile,Paid Ads,Returning
U1508,4/1/25 03:05,Purchased Policy,Mobile,Organic,Returning
U1509,4/3/25 00:13,Visited Website,Desktop,Referral,New
U1509,4/3/25 00:39,Requested Quote,Desktop,Referral,New
U1509,4/3/25 01:35,Completed Eligibility Check,Tablet,Organic,New
U1509,4/3/25 02:15,Viewed Premium Options,Desktop,Paid Ads,Returning
U1509,4/3/25 03:01,Started Application,Desktop,Organic,Returning
U1510,4/1/25 00:19,Visited Website,Desktop,Referral,Returning
U1510,4/1/25 01:06,Requested Quote,Tablet,Referral,New
U1510,4/1/25 01:24,Completed Eligibility Check,Mobile,Paid Ads,Returning
U1511,4/7/25 00:23,Visited Website,Desktop,Email Campaign,Returning
U1512,4/5/25 00:32,Visited Website,Desktop,Organic,New
U1512,4/5/25 01:00,Requested Quote,Tablet,Email Campaign,Returning
U1512,4/5/25 01:56,Completed Eligibility Check,Tablet,Referral,Returning
U1513,4/9/25 00:18,Visited Website,Tablet,Email Campaign,New
U1513,4/9/25 00:30,Requested Quote,Mobile,Organic,New
U1513,4/9/25 00:54,Completed Eligibility Check,Tablet,Organic,New
U1513,4/9/25 01:15,Viewed Premium Options,Mobile,Referral,New
U1513,4/9/25 01:41,Started Application,Desktop,Paid Ads,New
U1514,4/2/25 00:51,Visited Website,Desktop,Paid Ads,Returning
U1514,4/2/25 01:32,Requested Quote,Desktop,Referral,New
U1514,4/2/25 01:38,Completed Eligibility Check,Tablet,Organic,Returning
U1514,4/2/25 02:10,Viewed Premium Options,Desktop,Paid Ads,Returning
U1514,4/2/25 03:08,Started Application,Tablet,Email Campaign,New
U1514,4/2/25 03:53,Uploaded Documents,Mobile,Referral,New
U1514,4/2/25 04:40,Purchased Policy,Desktop,Email Campaign,Returning
U1515,4/1/25 00:05,Visited Website,Mobile,Organic,Returning
U1515,4/1/25 00:25,Requested Quote,Tablet,Paid Ads,Returning
U1515,4/1/25 00:51,Completed Eligibility Check,Tablet,Organic,New
U1516,4/9/25 00:29,Visited Website,Desktop,Email Campaign,Returning
U1516,4/9/25 00:38,Requested Quote,Desktop,Organic,New
U1516,4/9/25 01:21,Completed Eligibility Check,Tablet,Organic,Returning
U1516,4/9/25 02:12,Viewed Premium Options,Desktop,Referral,Returning
U1516,4/9/25 02:53,Started Application,Desktop,Referral,Returning
U1516,4/9/25 03:49,Uploaded Documents,Mobile,Organic,New
U1516,4/9/25 04:17,Purchased Policy,Tablet,Referral,New
U1517,4/10/25 00:50,Visited Website,Mobile,Organic,Returning
U1517,4/10/25 01:04,Requested Quote,Desktop,Email Campaign,Returning
U1517,4/10/25 01:22,Completed Eligibility Check,Mobile,Referral,Returning
U1517,4/10/25 01:39,Viewed Premium Options,Tablet,Organic,New
U1517,4/10/25 01:50,Started Application,Mobile,Referral,New
U1520,4/9/25 00:33,Visited Website,Mobile,Organic,New
U1522,4/7/25 00:24,Visited Website,Desktop,Referral,New
U1522,4/7/25 01:08,Requested Quote,Tablet,Paid Ads,New
U1522,4/7/25 01:37,Completed Eligibility Check,Desktop,Organic,Returning
U1523,4/7/25 00:53,Visited Website,Desktop,Paid Ads,Returning
U1523,4/7/25 01:19,Requested Quote,Tablet,Organic,Returning
U1523,4/7/25 01:31,Completed Eligibility Check,Mobile,Paid Ads,New
U1524,4/2/25 00:58,Visited Website,Desktop,Organic,Returning
U1525,4/2/25 00:18,Visited Website,Mobile,Referral,New
U1525,4/2/25 01:15,Requested Quote,Tablet,Paid Ads,New
U1525,4/2/25 01:31,Completed Eligibility Check,Desktop,Referral,Returning
U1526,4/7/25 00:29,Visited Website,Mobile,Organic,Returning
U1527,4/4/25 00:05,Visited Website,Mobile,Referral,New
U1527,4/4/25 00:57,Requested Quote,Desktop,Organic,New
U1527,4/4/25 01:20,Completed Eligibility Check,Tablet,Referral,Returning
U1527,4/4/25 01:58,Viewed Premium Options,Mobile,Paid Ads,New
U1527,4/4/25 02:18,Started Application,Tablet,Organic,New
U1528,4/7/25 00:42,Visited Website,Desktop,Referral,New
U1529,4/9/25 00:18,Visited Website,Mobile,Organic,Returning
U1529,4/9/25 00:47,Requested Quote,Mobile,Organic,New
U1530,4/2/25 00:05,Visited Website,Mobile,Organic,New
U1531,4/4/25 00:28,Visited Website,Tablet,Email Campaign,New
U1531,4/4/25 01:00,Requested Quote,Mobile,Organic,New
U1531,4/4/25 01:05,Completed Eligibility Check,Mobile,Referral,New
U1532,4/4/25 00:20,Visited Website,Desktop,Email Campaign,New
U1532,4/4/25 00:47,Requested Quote,Mobile,Referral,New
U1532,4/4/25 01:16,Completed Eligibility Check,Tablet,Email Campaign,Returning
U1532,4/4/25 01:33,Viewed Premium Options,Desktop,Organic,Returning
U1532,4/4/25 01:48,Started Application,Desktop,Paid Ads,Returning
U1533,4/1/25 00:31,Visited Website,Mobile,Paid Ads,New
U1533,4/1/25 01:17,Requested Quote,Desktop,Organic,Returning
U1533,4/1/25 01:50,Completed Eligibility Check,Mobile,Email Campaign,Returning
U1533,4/1/25 02:00,Viewed Premium Options,Desktop,Referral,New
U1533,4/1/25 02:43,Started Application,Tablet,Paid Ads,Returning
U1535,4/6/25 00:14,Visited Website,Mobile,Organic,New
U1535,4/6/25 00:47,Requested Quote,Tablet,Organic,New
U1535,4/6/25 01:08,Completed Eligibility Check,Mobile,Email Campaign,New
U1535,4/6/25 02:05,Viewed Premium Options,Tablet,Paid Ads,Returning
U1536,4/3/25 00:21,Visited Website,Tablet,Organic,New
U1536,4/3/25 00:46,Requested Quote,Desktop,Paid Ads,Returning
U1536,4/3/25 01:30,Completed Eligibility Check,Mobile,Referral,New
U1536,4/3/25 02:23,Viewed Premium Options,Desktop,Organic,New
U1536,4/3/25 02:34,Started Application,Tablet,Organic,Returning
U1536,4/3/25 03:15,Uploaded Documents,Mobile,Referral,New
U1537,4/10/25 00:36,Visited Website,Tablet,Organic,Returning
U1537,4/10/25 01:34,Requested Quote,Tablet,Email Campaign,New
U1537,4/10/25 02:09,Completed Eligibility Check,Tablet,Referral,New
U1538,4/6/25 00:20,Visited Website,Tablet,Email Campaign,New
U1538,4/6/25 01:08,Requested Quote,Desktop,Referral,New
U1538,4/6/25 01:43,Completed Eligibility Check,Tablet,Referral,New
U1538,4/6/25 02:16,Viewed Premium Options,Desktop,Email Campaign,New
U1538,4/6/25 02:31,Started Application,Tablet,Referral,New
U1538,4/6/25 02:57,Uploaded Documents,Mobile,Paid Ads,New
U1540,4/5/25 00:33,Visited Website,Tablet,Email Campaign,Returning
U1540,4/5/25 00:42,Requested Quote,Tablet,Referral,Returning
U1540,4/5/25 00:47,Completed Eligibility Check,Mobile,Email Campaign,Returning
U1541,4/1/25 00:58,Visited Website,Mobile,Referral,New
U1541,4/1/25 01:48,Requested Quote,Tablet,Referral,Returning
U1541,4/1/25 02:14,Completed Eligibility Check,Tablet,Paid Ads,Returning
U1541,4/1/25 02:24,Viewed Premium Options,Desktop,Paid Ads,New
U1541,4/1/25 02:39,Started Application,Mobile,Paid Ads,Returning
U1541,4/1/25 03:22,Uploaded Documents,Mobile,Referral,New
U1541,4/1/25 03:57,Purchased Policy,Desktop,Paid Ads,Returning
U1542,4/3/25 00:42,Visited Website,Tablet,Email Campaign,Returning
U1542,4/3/25 01:38,Requested Quote,Tablet,Referral,Returning
U1542,4/3/25 02:07,Completed Eligibility Check,Mobile,Email Campaign,Returning
U1543,4/6/25 00:59,Visited Website,Desktop,Paid Ads,Returning
U1543,4/6/25 01:38,Requested Quote,Tablet,Referral,New
U1544,4/5/25 00:24,Visited Website,Mobile,Email Campaign,Returning
U1544,4/5/25 00:32,Requested Quote,Tablet,Organic,New
U1545,4/4/25 00:13,Visited Website,Tablet,Email Campaign,Returning
U1545,4/4/25 00:55,Requested Quote,Tablet,Referral,New
U1545,4/4/25 01:40,Completed Eligibility Check,Mobile,Organic,Returning
U1545,4/4/25 02:25,Viewed Premium Options,Desktop,Paid Ads,Returning
U1546,4/3/25 00:25,Visited Website,Desktop,Paid Ads,Returning
U1547,4/5/25 00:50,Visited Website,Tablet,Email Campaign,Returning
U1547,4/5/25 01:03,Requested Quote,Desktop,Paid Ads,Returning
U1547,4/5/25 01:21,Completed Eligibility Check,Tablet,Email Campaign,New
U1547,4/5/25 01:40,Viewed Premium Options,Mobile,Email Campaign,Returning
U1547,4/5/25 02:18,Started Application,Mobile,Email Campaign,Returning
U1547,4/5/25 02:54,Uploaded Documents,Mobile,Email Campaign,New
U1547,4/5/25 03:49,Purchased Policy,Tablet,Referral,Returning
U1548,4/5/25 00:24,Visited Website,Desktop,Referral,Returning
U1549,4/7/25 00:06,Visited Website,Mobile,Organic,Returning
U1549,4/7/25 00:41,Requested Quote,Tablet,Organic,Returning
U1549,4/7/25 01:26,Completed Eligibility Check,Desktop,Paid Ads,Returning
U1549,4/7/25 01:41,Viewed Premium Options,Desktop,Referral,New
U1549,4/7/25 02:14,Started Application,Desktop,Organic,Returning
U1549,4/7/25 03:07,Uploaded Documents,Tablet,Referral,New
U1549,4/7/25 03:47,Purchased Policy,Tablet,Referral,Returning
U1550,4/3/25 00:38,Visited Website,Tablet,Paid Ads,Returning
U1550,4/3/25 00:54,Requested Quote,Mobile,Paid Ads,New
U1551,4/1/25 00:22,Visited Website,Tablet,Email Campaign,Returning
U1552,4/8/25 00:22,Visited Website,Mobile,Referral,Returning
U1552,4/8/25 00:43,Requested Quote,Mobile,Email Campaign,New
U1552,4/8/25 01:21,Completed Eligibility Check,Mobile,Email Campaign,Returning
U1552,4/8/25 01:46,Viewed Premium Options,Tablet,Email Campaign,Returning
U1553,4/3/25 00:08,Visited Website,Mobile,Referral,New
U1555,4/4/25 00:24,Visited Website,Tablet,Referral,New
U1555,4/4/25 01:12,Requested Quote,Tablet,Email Campaign,Returning
U1555,4/4/25 01:20,Completed Eligibility Check,Mobile,Referral,Returning
U1556,4/10/25 00:34,Visited Website,Mobile,Email Campaign,Returning
U1556,4/10/25 01:29,Requested Quote,Mobile,Organic,New
U1556,4/10/25 02:21,Completed Eligibility Check,Tablet,Referral,New
U1556,4/10/25 03:06,Viewed Premium Options,Tablet,Paid Ads,Returning
U1557,4/2/25 00:23,Visited Website,Mobile,Paid Ads,Returning
U1557,4/2/25 01:08,Requested Quote,Mobile,Email Campaign,Returning
U1557,4/2/25 02:04,Completed Eligibility Check,Desktop,Organic,New
U1557,4/2/25 02:46,Viewed Premium Options,Mobile,Referral,New
U1558,4/9/25 00:44,Visited Website,Desktop,Email Campaign,New
U1558,4/9/25 00:59,Requested Quote,Desktop,Organic,Returning
U1559,4/8/25 00:22,Visited Website,Tablet,Organic,Returning
U1559,4/8/25 01:10,Requested Quote,Tablet,Referral,Returning
U1561,4/2/25 00:22,Visited Website,Desktop,Paid Ads,New
U1562,4/4/25 00:39,Visited Website,Desktop,Paid Ads,Returning
U1562,4/4/25 01:16,Requested Quote,Mobile,Organic,New
U1562,4/4/25 02:11,Completed Eligibility Check,Desktop,Paid Ads,Returning
U1562,4/4/25 02:35,Viewed Premium Options,Mobile,Organic,New
U1562,4/4/25 02:47,Started Application,Tablet,Organic,Returning
U1562,4/4/25 03:23,Uploaded Documents,Mobile,Organic,Returning
U1562,4/4/25 03:29,Purchased Policy,Tablet,Paid Ads,New
U1563,4/5/25 00:52,Visited Website,Desktop,Email Campaign,Returning
U1564,4/10/25 00:13,Visited Website,Desktop,Paid Ads,New
U1564,4/10/25 01:07,Requested Quote,Desktop,Email Campaign,Returning
U1564,4/10/25 01:13,Completed Eligibility Check,Mobile,Paid Ads,Returning
U1564,4/10/25 02:07,Viewed Premium Options,Tablet,Referral,Returning
U1564,4/10/25 02:26,Started Application,Tablet,Referral,New
U1564,4/10/25 03:01,Uploaded Documents,Tablet,Paid Ads,Returning
U1565,4/9/25 00:29,Visited Website,Tablet,Referral,New
U1565,4/9/25 01:01,Requested Quote,Tablet,Referral,Returning
U1565,4/9/25 01:10,Completed Eligibility Check,Mobile,Referral,Returning
U1565,4/9/25 02:00,Viewed Premium Options,Tablet,Referral,New
U1565,4/9/25 02:06,Started Application,Desktop,Email Campaign,Returning
U1566,4/3/25 00:06,Visited Website,Tablet,Organic,Returning
U1566,4/3/25 00:40,Requested Quote,Desktop,Email Campaign,New
U1567,4/10/25 00:42,Visited Website,Mobile,Organic,New
U1567,4/10/25 00:56,Requested Quote,Mobile,Organic,Returning
U1568,4/1/25 00:23,Visited Website,Desktop,Paid Ads,New
U1568,4/1/25 01:03,Requested Quote,Tablet,Paid Ads,New
U1568,4/1/25 01:53,Completed Eligibility Check,Mobile,Paid Ads,Returning
U1568,4/1/25 02:33,Viewed Premium Options,Mobile,Paid Ads,New
U1568,4/1/25 03:13,Started Application,Mobile,Paid Ads,New
U1568,4/1/25 03:26,Uploaded Documents,Tablet,Email Campaign,Returning
U1568,4/1/25 03:42,Purchased Policy,Desktop,Email Campaign,New
U1569,4/10/25 00:44,Visited Website,Desktop,Referral,New
U1569,4/10/25 01:19,Requested Quote,Tablet,Email Campaign,Returning
U1570,4/9/25 00:10,Visited Website,Mobile,Email Campaign,Returning
U1570,4/9/25 00:41,Requested Quote,Tablet,Paid Ads,New
U1570,4/9/25 01:00,Completed Eligibility Check,Tablet,Referral,Returning
U1570,4/9/25 01:45,Viewed Premium Options,Desktop,Email Campaign,New
U1570,4/9/25 01:57,Started Application,Tablet,Email Campaign,New
U1570,4/9/25 02:16,Uploaded Documents,Tablet,Referral,New
U1570,4/9/25 02:59,Purchased Policy,Mobile,Organic,New
U1571,4/6/25 00:32,Visited Website,Mobile,Paid Ads,Returning
U1571,4/6/25 00:55,Requested Quote,Desktop,Email Campaign,Returning
U1571,4/6/25 01:30,Completed Eligibility Check,Mobile,Email Campaign,New
U1571,4/6/25 01:44,Viewed Premium Options,Tablet,Referral,Returning
U1571,4/6/25 01:51,Started Application,Tablet,Email Campaign,New
U1571,4/6/25 02:13,Uploaded Documents,Tablet,Paid Ads,New
U1572,4/4/25 00:26,Visited Website,Desktop,Email Campaign,Returning
U1572,4/4/25 00:45,Requested Quote,Mobile,Organic,Returning
U1572,4/4/25 01:10,Completed Eligibility Check,Tablet,Paid Ads,New
U1572,4/4/25 02:06,Viewed Premium Options,Mobile,Organic,Returning
U1574,4/7/25 00:35,Visited Website,Mobile,Referral,New
U1574,4/7/25 01:28,Requested Quote,Mobile,Paid Ads,Returning
U1574,4/7/25 01:53,Completed Eligibility Check,Mobile,Email Campaign,Returning
U1575,4/4/25 00:37,Visited Website,Desktop,Paid Ads,New
U1575,4/4/25 01:00,Requested Quote,Desktop,Paid Ads,Returning
U1575,4/4/25 01:05,Completed Eligibility Check,Desktop,Paid Ads,Returning
U1576,4/10/25 00:26,Visited Website,Tablet,Organic,New
U1577,4/6/25 00:48,Visited Website,Tablet,Referral,New
U1577,4/6/25 01:19,Requested Quote,Tablet,Paid Ads,New
U1577,4/6/25 02:05,Completed Eligibility Check,Desktop,Email Campaign,New
U1577,4/6/25 02:50,Viewed Premium Options,Mobile,Paid Ads,New
U1577,4/6/25 03:35,Started Application,Desktop,Paid Ads,New
U1578,4/5/25 00:19,Visited Website,Tablet,Referral,Returning
U1578,4/5/25 00:56,Requested Quote,Tablet,Email Campaign,New
U1579,4/1/25 00:52,Visited Website,Mobile,Email Campaign,New
U1579,4/1/25 01:06,Requested Quote,Desktop,Organic,New
U1579,4/1/25 01:43,Completed Eligibility Check,Mobile,Email Campaign,Returning
U1579,4/1/25 01:52,Viewed Premium Options,Desktop,Email Campaign,New
U1579,4/1/25 02:13,Started Application,Tablet,Email Campaign,New
U1579,4/1/25 02:34,Uploaded Documents,Mobile,Paid Ads,Returning
U1581,4/2/25 00:57,Visited Website,Mobile,Organic,Returning
U1581,4/2/25 01:39,Requested Quote,Desktop,Email Campaign,New
U1581,4/2/25 02:32,Completed Eligibility Check,Desktop,Email Campaign,Returning
U1581,4/2/25 02:40,Viewed Premium Options,Desktop,Email Campaign,Returning
U1581,4/2/25 02:46,Started Application,Tablet,Paid Ads,New
U1583,4/3/25 00:34,Visited Website,Desktop,Paid Ads,New
U1583,4/3/25 01:22,Requested Quote,Tablet,Organic,New
U1584,4/8/25 00:27,Visited Website,Desktop,Referral,Returning
U1584,4/8/25 01:24,Requested Quote,Desktop,Organic,New
U1584,4/8/25 02:02,Completed Eligibility Check,Tablet,Paid Ads,Returning
U1585,4/7/25 00:49,Visited Website,Desktop,Email Campaign,New
U1585,4/7/25 01:05,Requested Quote,Tablet,Email Campaign,Returning
U1586,4/3/25 00:28,Visited Website,Tablet,Organic,New
U1586,4/3/25 00:40,Requested Quote,Desktop,Email Campaign,Returning
U1587,4/3/25 00:18,Visited Website,Desktop,Paid Ads,New
U1588,4/8/25 00:35,Visited Website,Mobile,Organic,New
U1588,4/8/25 00:54,Requested Quote,Desktop,Referral,New
U1588,4/8/25 01:09,Completed Eligibility Check,Mobile,Paid Ads,Returning
U1588,4/8/25 01:23,Viewed Premium Options,Desktop,Paid Ads,Returning
U1588,4/8/25 02:15,Started Application,Tablet,Email Campaign,New
U1588,4/8/25 02:29,Uploaded Documents,Tablet,Paid Ads,Returning
U1588,4/8/25 02:36,Purchased Policy,Mobile,Paid Ads,New
U1589,4/5/25 00:48,Visited Website,Desktop,Referral,Returning
U1589,4/5/25 01:36,Requested Quote,Mobile,Email Campaign,New
U1589,4/5/25 01:56,Completed Eligibility Check,Desktop,Paid Ads,Returning
U1589,4/5/25 02:37,Viewed Premium Options,Desktop,Email Campaign,Returning
U1590,4/5/25 00:55,Visited Website,Tablet,Paid Ads,Returning
U1590,4/5/25 01:50,Requested Quote,Mobile,Referral,Returning
U1591,4/5/25 00:05,Visited Website,Tablet,Email Campaign,Returning
U1591,4/5/25 00:23,Requested Quote,Tablet,Email Campaign,New
U1591,4/5/25 00:49,Completed Eligibility Check,Tablet,Referral,Returning
U1591,4/5/25 01:04,Viewed Premium Options,Mobile,Organic,Returning
U1591,4/5/25 01:14,Started Application,Desktop,Paid Ads,Returning
U1591,4/5/25 01:38,Uploaded Documents,Desktop,Paid Ads,Returning
U1591,4/5/25 02:08,Purchased Policy,Mobile,Organic,New
U1592,4/10/25 00:14,Visited Website,Desktop,Email Campaign,Returning
U1592,4/10/25 00:24,Requested Quote,Mobile,Email Campaign,Returning
U1592,4/10/25 01:17,Completed Eligibility Check,Mobile,Referral,New
U1593,4/5/25 00:53,Visited Website,Desktop,Referral,New
U1593,4/5/25 01:41,Requested Quote,Tablet,Referral,Returning
U1594,4/7/25 00:20,Visited Website,Mobile,Organic,New
U1594,4/7/25 01:08,Requested Quote,Mobile,Organic,Returning
U1594,4/7/25 01:31,Completed Eligibility Check,Mobile,Email Campaign,Returning
U1594,4/7/25 01:50,Viewed Premium Options,Mobile,Referral,New
U1595,4/2/25 00:53,Visited Website,Desktop,Email Campaign,Returning
U1596,4/7/25 00:48,Visited Website,Desktop,Organic,New
U1597,4/10/25 00:26,Visited Website,Mobile,Paid Ads,New
U1597,4/10/25 00:47,Requested Quote,Tablet,Email Campaign,Returning
U1597,4/10/25 01:39,Completed Eligibility Check,Desktop,Organic,Returning
U1597,4/10/25 01:58,Viewed Premium Options,Tablet,Referral,New
U1597,4/10/25 02:57,Started Application,Tablet,Paid Ads,Returning
U1597,4/10/25 03:11,Uploaded Documents,Mobile,Paid Ads,New
U1597,4/10/25 03:57,Purchased Policy,Desktop,Paid Ads,New
U1598,4/4/25 00:15,Visited Website,Mobile,Referral,New
U1598,4/4/25 00:28,Requested Quote,Mobile,Paid Ads,New
U1599,4/3/25 00:40,Visited Website,Tablet,Organic,Returning
U1599,4/3/25 01:38,Requested Quote,Tablet,Email Campaign,Returning
U1599,4/3/25 02:06,Completed Eligibility Check,Tablet,Paid Ads,Returning
U1599,4/3/25 02:57,Viewed Premium Options,Mobile,Paid Ads,Returning
U1599,4/3/25 03:23,Started Application,Mobile,Organic,Returning
U1599,4/3/25 04:11,Uploaded Documents,Mobile,Referral,Returning
U1600,4/4/25 00:05,Visited Website,Mobile,Paid Ads,New
U1600,4/4/25 00:56,Requested Quote,Mobile,Organic,Returning
U1600,4/4/25 01:11,Completed Eligibility Check,Mobile,Organic,New
U1600,4/4/25 01:39,Viewed Premium Options,Mobile,Referral,New
U1600,4/4/25 02:03,Started Application,Mobile,Referral,New
U1600,4/4/25 02:12,Uploaded Documents,Desktop,Email Campaign,Returning
U1600,4/4/25 02:38,Purchased Policy,Desktop,Paid Ads,New
U1601,4/2/25 00:35,Visited Website,Desktop,Email Campaign,Returning
U1601,4/2/25 01:04,Requested Quote,Desktop,Organic,New
U1602,4/6/25 00:24,Visited Website,Mobile,Paid Ads,Returning
U1604,4/7/25 00:53,Visited Website,Mobile,Organic,Returning
U1604,4/7/25 01:18,Requested Quote,Tablet,Organic,Returning
U1604,4/7/25 01:53,Completed Eligibility Check,Tablet,Organic,Returning
U1604,4/7/25 02:47,Viewed Premium Options,Desktop,Referral,Returning
U1605,4/7/25 00:12,Visited Website,Tablet,Referral,New
U1605,4/7/25 01:01,Requested Quote,Desktop,Paid Ads,Returning
U1605,4/7/25 01:43,Completed Eligibility Check,Mobile,Organic,Returning
U1605,4/7/25 02:34,Viewed Premium Options,Mobile,Organic,New
U1605,4/7/25 03:05,Started Application,Tablet,Paid Ads,Returning
U1605,4/7/25 03:48,Uploaded Documents,Mobile,Email Campaign,Returning
U1605,4/7/25 04:37,Purchased Policy,Mobile,Organic,Returning
U1607,4/5/25 00:15,Visited Website,Desktop,Referral,Returning
U1607,4/5/25 00:54,Requested Quote,Tablet,Email Campaign,Returning
U1608,4/5/25 00:23,Visited Website,Mobile,Email Campaign,New
U1608,4/5/25 00:40,Requested Quote,Tablet,Email Campaign,Returning
U1608,4/5/25 01:27,Completed Eligibility Check,Mobile,Email Campaign,New
U1608,4/5/25 01:58,Viewed Premium Options,Desktop,Email Campaign,Returning
U1608,4/5/25 02:08,Started Application,Mobile,Email Campaign,New
U1608,4/5/25 02:23,Uploaded Documents,Tablet,Paid Ads,New
U1608,4/5/25 03:20,Purchased Policy,Tablet,Paid Ads,New
U1609,4/1/25 00:11,Visited Website,Desktop,Email Campaign,Returning
U1609,4/1/25 00:36,Requested Quote,Mobile,Referral,Returning
U1610,4/9/25 00:34,Visited Website,Desktop,Paid Ads,New
U1610,4/9/25 01:27,Requested Quote,Tablet,Paid Ads,Returning
U1610,4/9/25 02:26,Completed Eligibility Check,Desktop,Email Campaign,Returning
U1610,4/9/25 03:06,Viewed Premium Options,Mobile,Referral,New
U1610,4/9/25 03:37,Started Application,Mobile,Email Campaign,Returning
U1611,4/5/25 00:34,Visited Website,Desktop,Referral,New
U1611,4/5/25 00:51,Requested Quote,Tablet,Referral,Returning
U1612,4/7/25 00:59,Visited Website,Tablet,Organic,New
U1612,4/7/25 01:58,Requested Quote,Desktop,Paid Ads,Returning
U1613,4/3/25 00:54,Visited Website,Mobile,Email Campaign,Returning
